order_id,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total
O10355,C0086,E102,2025-11-15,2025-11-19,Delivered,Bank Transfer,66.5
O10356,C0050,E106,2024-03-03,2024-03-07,Delivered,Cash,360.65
O10357,C0133,E106,2025-01-29,2025-01-30,Delivered,Cash,51.32
O10358,C0115,E108,2025-10-07,2025-10-10,Delivered,UPI,146.21
O10359,C0054,E109,2024-03-12,2024-03-14,Delivered,Cash,149.92
O10360,C0024,E107,2025-08-31,2025-09-01,Delivered,Credit Terms,3075.26
O10361,C0133,E101,2024-09-21,2024-09-22,Cancelled,Bank Transfer,0.0
O10362,C0096,E107,2024-08-29,2024-09-02,Delivered,Bank Transfer,496.86
O10363,C0121,E101,2025-12-11,2025-12-12,Delivered,Cheque,374.27
O10364,C0127,E104,2024-05-29,2024-06-03,Delivered,Cash,129.58
O10365,C0096,E105,2025-05-25,2025-05-27,Returned,Cheque,343.73
O10366,C0089,E107,2025-08-29,2025-08-31,Delivered,Cash,772.92
O10367,C0128,E105,2024-02-05,2024-02-07,Delivered,UPI,82.46
O10368,C0051,E103,2025-05-11,2025-05-15,Delivered,Cash,360.16
O10369,C0145,E102,2025-11-21,2025-11-22,Delivered,UPI,582.76
O10370,C0021,E100,2024-04-12,2024-04-16,Delivered,Credit Terms,5876.03
O10371,C0090,E106,2025-10-16,2025-10-21,Delivered,UPI,340.71
O10372,C0031,E103,2025-03-22,2025-03-23,Delivered,Credit Terms,27307.47
O10373,C0056,E107,2025-04-07,2025-04-12,Delivered,UPI,293.62
O10374,C0114,E100,2025-04-05,2025-04-07,Delivered,UPI,107.1
O10375,C0133,E103,2024-08-09,2024-08-12,Delivered,UPI,451.56
O10376,C0097,E102,2025-11-11,2025-11-13,Delivered,Cash,50.75
O10377,C0094,E108,2025-11-19,2025-11-24,Delivered,Cash,49.71
O10378,C0001,E105,2025-04-13,2025-04-18,Delivered,Bank Transfer,7653.28
O10379,C0139,E108,2025-07-27,2025-07-29,Delivered,Cash,490.52
O10380,C0067,E106,2025-04-05,2025-04-10,Delivered,Cash,525.09
O10381,C0016,E102,2024-12-17,2024-12-18,Cancelled,Bank Transfer,0.0
O10382,C0106,E100,2025-05-05,2025-05-08,Delivered,Cash,393.81
O10383,C0036,E100,2025-02-14,2025-02-17,Delivered,Bank Transfer,10161.93
O10384,C0040,E105,2025-03-25,2025-03-29,Cancelled,Bank Transfer,0.0
O10385,C0082,E102,2025-07-27,2025-07-31,Delivered,Cash,175.59
O10386,C0106,E102,2024-12-14,2024-12-16,Delivered,Cash,465.88
O10387,C0025,E103,2024-02-05,2024-02-10,Delivered,Bank Transfer,6640.89
O10388,C0109,E109,2024-05-07,2024-05-11,Delivered,UPI,309.71
O10389,C0081,E103,2024-11-13,2024-11-18,Delivered,UPI,76.56
O10390,C0140,E105,2025-06-13,2025-06-16,Delivered,UPI,47.46
O10391,C0108,E101,2025-03-21,2025-03-22,Delivered,Cash,2270.24
O10392,C0084,E100,2025-04-28,2025-05-02,Delivered,UPI,445.95
O10393,C0127,E104,2024-12-13,2024-12-15,Delivered,UPI,1501.25
O10394,C0027,E103,2025-04-07,2025-04-08,Returned,Bank Transfer,3586.81
O10395,C0095,E109,2024-09-03,2024-09-06,Delivered,Cash,1888.22
O10396,C0143,E102,2024-12-05,2024-12-09,Cancelled,UPI,0.0
O10397,C0005,E101,2025-06-25,2025-06-29,Delivered,Bank Transfer,4523.61
O10398,C0121,E106,2025-09-30,2025-10-05,Delivered,UPI,39.87
O10399,C0147,E100,2024-11-10,2024-11-11,Delivered,UPI,72.17
O10400,C0024,E102,2024-02-07,2024-02-12,Delivered,Credit Terms,3867.16
O10401,C0088,E101,2024-05-05,2024-05-08,Delivered,UPI,417.37
O10402,C0134,E103,2024-01-19,2024-01-23,Delivered,UPI,810.96
O10403,C0030,E109,2025-04-30,2025-05-02,Delivered,UPI,8772.89
O10404,C0065,E103,2024-09-05,2024-09-08,Delivered,Cash,947.6
O10405,C0104,E101,2025-02-05,2025-02-09,Delivered,UPI,80.41
O10406,C0115,E104,2024-12-25,2024-12-27,Delivered,Cash,315.69
O10407,C0069,E103,2024-03-11,2024-03-13,Delivered,UPI,58.9
O10408,C0001,E108,2024-10-20,2024-10-25,Delivered,Cash,24311.8
O10409,C0108,E102,2024-06-11,2024-06-14,Delivered,UPI,748.59
O10410,C0120,E105,2024-10-30,2024-10-31,Delivered,Cash,1135.92
O10411,C0072,E106,2024-05-31,2024-06-03,Delivered,UPI,327.7
O10412,C0110,E101,2025-09-10,2025-09-11,Delivered,UPI,228.35
O10413,C0113,E108,2024-05-13,2024-05-14,Delivered,Cheque,307.41
O10414,C0060,E100,2025-11-28,2025-11-29,Cancelled,UPI,0.0
O10415,C0150,E106,2024-10-29,2024-10-31,Delivered,UPI,2213.16
O10416,C0084,E104,2025-09-14,2025-09-16,Delivered,Cash,118.54
O10417,C0082,E102,2025-04-15,2025-04-16,Returned,Cheque,2000.48
O10418,C0029,E103,2025-06-20,2025-06-21,Returned,Cheque,12917.48
O10419,C0033,E104,2025-07-13,2025-07-15,Delivered,Bank Transfer,10830.47
O10420,C0080,E109,2025-01-04,2025-01-08,Delivered,UPI,517.0
O10421,C0007,E103,2025-02-06,2025-02-11,Delivered,Bank Transfer,9573.63
O10422,C0091,E104,2025-01-12,2025-01-13,Delivered,UPI,286.12
O10423,C0047,E106,2025-03-17,2025-03-21,Delivered,Cash,2374.52
O10424,C0059,E106,2024-01-26,2024-01-28,Delivered,UPI,885.77
O10425,C0050,E105,2024-10-15,2024-10-17,Delivered,UPI,108.21
O10426,C0004,E105,2025-04-01,2025-04-03,Returned,Bank Transfer,10316.83
O10427,C0111,E103,2025-03-25,2025-03-29,Delivered,UPI,348.91
O10428,C0090,E107,2025-08-04,2025-08-05,Delivered,Cash,186.19
O10429,C0040,E108,2025-05-01,2025-05-05,Delivered,Credit Terms,10062.93
O10430,C0029,E102,2025-12-24,2025-12-28,Delivered,Credit Terms,13589.54
O10431,C0104,E102,2024-07-27,2024-08-01,Delivered,Cash,183.8
O10432,C0035,E105,2024-09-22,2024-09-26,Delivered,Credit Terms,7007.66
O10433,C0084,E108,2024-10-07,2024-10-08,Delivered,UPI,532.28
O10434,C0008,E107,2024-12-01,2024-12-02,Delivered,Cheque,22423.98
O10435,C0150,E105,2025-09-07,2025-09-12,Delivered,UPI,988.92
O10436,C0124,E100,2024-06-20,2024-06-22,Returned,Cash,389.78
O10437,C0078,E102,2025-07-20,2025-07-22,Delivered,UPI,542.64
O10438,C0111,E107,2024-10-22,2024-10-25,Delivered,UPI,244.49
O10439,C0112,E101,2025-03-28,2025-03-29,Returned,Cheque,854.16
O10440,C0143,E109,2025-04-17,2025-04-21,Cancelled,Bank Transfer,0.0
O10441,C0004,E100,2024-09-30,2024-10-01,Delivered,UPI,9025.69
O10442,C0045,E106,2025-01-10,2025-01-15,Delivered,Credit Terms,6524.95
O10443,C0136,E106,2024-10-27,2024-10-30,Cancelled,UPI,0.0
O10444,C0037,E105,2024-02-29,2024-03-02,Delivered,UPI,8002.73
O10445,C0053,E108,2024-11-12,2024-11-16,Delivered,UPI,389.38
O10446,C0095,E109,2024-03-25,2024-03-28,Delivered,Cash,597.69
O10447,C0065,E107,2024-10-21,2024-10-26,Returned,Cash,308.73
O10448,C0021,E105,2025-03-21,2025-03-23,Delivered,Bank Transfer,16874.92
O10449,C0003,E108,2025-03-09,2025-03-10,Delivered,Bank Transfer,3652.41
O10450,C0057,E102,2025-05-06,2025-05-07,Delivered,UPI,56.75
O10451,C0068,E100,2024-03-23,2024-03-24,Delivered,UPI,1320.22
O10452,C0013,E104,2025-04-29,2025-04-30,Delivered,UPI,14869.6
O10453,C0088,E104,2024-08-21,2024-08-23,Returned,UPI,281.48
O10454,C0090,E106,2024-10-18,2024-10-20,Delivered,Cheque,254.44
O10455,C0041,E108,2025-09-21,2025-09-26,Delivered,Bank Transfer,15206.74
O10456,C0007,E100,2024-01-08,2024-01-13,Delivered,Cheque,2536.14
O10457,C0146,E104,2025-03-17,2025-03-21,Delivered,UPI,57.96
O10458,C0021,E109,2025-03-26,2025-03-28,Returned,Cheque,5548.36
O10459,C0092,E109,2024-10-16,2024-10-21,Cancelled,UPI,0.0
O10460,C0014,E100,2024-06-21,2024-06-25,Delivered,Cash,5881.8
O10461,C0087,E108,2024-06-19,2024-06-21,Delivered,UPI,3220.94
O10462,C0084,E102,2025-10-07,2025-10-10,Delivered,UPI,62.46
O10463,C0029,E106,2024-11-15,2024-11-16,Delivered,Cash,4738.42
O10464,C0023,E100,2024-09-04,2024-09-05,Delivered,Credit Terms,3899.1
O10465,C0119,E109,2024-11-20,2024-11-23,Delivered,Cash,444.9
O10466,C0106,E101,2025-05-10,2025-05-15,Returned,UPI,604.98
O10467,C0085,E101,2024-04-25,2024-04-28,Delivered,Cheque,850.88
O10468,C0041,E105,2024-11-20,2024-11-24,Delivered,Bank Transfer,9880.34
O10469,C0020,E100,2025-03-16,2025-03-21,Delivered,Cash,7050.73
O10470,C0119,E102,2025-11-19,2025-11-20,Delivered,UPI,485.77
O10471,C0123,E105,2024-06-30,2024-07-03,Delivered,Cheque,58.9
O10472,C0040,E100,2024-09-22,2024-09-26,Delivered,UPI,15904.55
O10473,C0138,E104,2024-10-04,2024-10-08,Delivered,Bank Transfer,485.4
O10474,C0020,E101,2025-04-01,2025-04-03,Delivered,Bank Transfer,4882.42
O10475,C0149,E109,2024-09-20,2024-09-23,Delivered,UPI,1501.08
O10476,C0135,E107,2025-01-28,2025-02-02,Delivered,UPI,269.53
O10477,C0087,E103,2025-07-25,2025-07-27,Delivered,UPI,219.1
O10478,C0118,E100,2025-06-01,2025-06-03,Delivered,UPI,1423.52
O10479,C0106,E108,2024-11-18,2024-11-19,Delivered,UPI,419.56
O10480,C0021,E106,2025-09-25,2025-09-27,Cancelled,Bank Transfer,0.0
O10481,C0125,E107,2025-02-19,2025-02-23,Delivered,UPI,266.6
O10482,C0139,E108,2025-02-03,2025-02-07,Delivered,UPI,2723.77
O10483,C0106,E101,2024-01-30,2024-02-02,Cancelled,Cash,0.0
O10484,C0107,E107,2025-12-19,2025-12-24,Delivered,Cash,516.94
O10485,C0064,E106,2024-04-11,2024-04-15,Returned,UPI,474.2
O10486,C0017,E100,2024-06-17,2024-06-22,Cancelled,Credit Terms,0.0
O10487,C0128,E103,2024-02-14,2024-02-15,Delivered,UPI,534.67
O10488,C0139,E106,2025-04-22,2025-04-24,Returned,Cash,1404.48
O10489,C0132,E107,2024-06-13,2024-06-16,Delivered,Cheque,77.2
O10490,C0059,E105,2024-05-17,2024-05-19,Delivered,UPI,132.5
O10491,C0025,E107,2024-03-17,2024-03-21,Delivered,UPI,19532.6
O10492,C0136,E102,2024-03-30,2024-04-02,Delivered,UPI,1364.71
O10493,C0077,E106,2025-03-14,2025-03-19,Delivered,UPI,252.7
O10494,C0114,E101,2025-05-22,2025-05-25,Delivered,Bank Transfer,495.35
O10495,C0127,E105,2024-10-16,2024-10-20,Delivered,UPI,993.22
O10496,C0014,E106,2024-12-13,2024-12-17,Delivered,Bank Transfer,4158.64
O10497,C0095,E105,2025-05-20,2025-05-22,Delivered,UPI,682.64
O10498,C0001,E107,2024-01-16,2024-01-17,Delivered,Credit Terms,22672.25
O10499,C0025,,2024-08-30,2024-09-02,Delivered,Credit Terms,7913.27
O10500,C0040,E104,2025-12-07,2025-12-11,Delivered,Cheque,13399.29
O10501,C0014,E100,2025-03-10,2025-03-15,Delivered,Cash,6055.74
O10502,C0080,E106,2024-07-02,2024-07-07,Delivered,Cash,25.67
O10503,C0115,E103,2025-01-18,2025-01-21,Returned,UPI,1534.58
O10504,C0093,E108,2024-09-12,2024-09-14,Delivered,UPI,321.3
O10505,C0118,E102,2025-01-27,2025-02-01,Delivered,Cash,247.28
O10506,C0066,E108,2024-04-13,2024-04-15,Delivered,Cheque,90.09
O10507,C0077,E109,2024-04-17,2024-04-22,Delivered,UPI,1381.65
O10508,C0112,E100,2024-04-24,2024-04-25,Delivered,UPI,1604.61
O10509,C0055,E105,2025-11-14,2025-11-19,Delivered,Cash,369.65
O10510,C0096,E103,2025-06-18,2025-06-20,Delivered,UPI,152.46
O10511,C0090,E102,2024-05-06,2024-05-09,Returned,Cash,164.62
O10512,C0133,E102,2024-05-22,2024-05-23,Delivered,Cash,34.3
O10513,C0084,E109,2025-06-17,2025-06-20,Delivered,UPI,1621.64
O10514,C0012,E101,2024-05-02,2024-05-06,Returned,UPI,2350.94
O10515,C0112,E100,2024-06-19,2024-06-20,Delivered,Cash,871.1
O10516,C0113,E102,2025-11-29,2025-12-03,Delivered,UPI,2283.02
O10517,C0002,E104,2024-07-03,2024-07-07,Delivered,Cash,2390.12
O10518,C0042,E109,2025-05-05,2025-05-06,Delivered,Bank Transfer,4565.88
O10519,C0013,E102,2025-12-12,2025-12-13,Delivered,Bank Transfer,2180.19
O10520,C0083,E101,2024-10-01,2024-10-02,Cancelled,Cash,0.0
O10521,C0040,E103,2024-01-16,2024-01-17,Delivered,Bank Transfer,3047.25
O10522,C0083,E109,2024-06-25,2024-06-27,Delivered,UPI,323.85
O10523,C0132,E106,2025-09-04,2025-09-05,Delivered,UPI,156.87
O10524,C0114,E101,2025-09-25,2025-09-30,Returned,UPI,186.06
O10525,C0052,E108,2025-07-14,2025-07-19,Delivered,UPI,421.15
O10526,C0114,E109,2024-04-05,2024-04-10,Delivered,UPI,2346.48
O10527,C0011,E106,2025-08-06,2025-08-11,Delivered,Bank Transfer,20160.44
O10528,C0142,E100,2025-10-31,2025-11-04,Delivered,UPI,1408.05
O10529,C0093,E105,2025-03-27,2025-03-30,Delivered,UPI,3062.1
O10530,C0102,E106,2025-11-14,2025-11-17,Delivered,UPI,150.47
O10531,C0101,E102,2025-09-02,2025-09-07,Delivered,UPI,348.91
O10532,C0113,E101,2025-05-08,2025-05-13,Delivered,UPI,112.32
O10533,C0040,E105,2025-03-07,2025-03-08,Delivered,Bank Transfer,18057.94
O10534,C0149,E102,2024-09-15,2024-09-17,Delivered,Cash,1834.7
O10535,C0085,E100,2024-05-04,2024-05-08,Delivered,Bank Transfer,247.28
O10536,C0039,E105,2025-03-31,2025-04-02,Delivered,UPI,10989.46
O10537,C0005,E108,2024-08-26,2024-08-27,Delivered,Bank Transfer,15515.99
O10538,C0069,E105,2025-09-26,2025-09-28,Cancelled,UPI,0.0
O10539,C0112,E106,2025-12-25,2025-12-28,Delivered,UPI,78.12
O10540,C0097,E108,2025-06-30,2025-07-01,Delivered,UPI,720.24
O10541,C0003,E109,2024-03-19,2024-03-24,Delivered,Bank Transfer,3599.2
O10542,C0001,E109,2024-07-31,2024-08-02,Delivered,Cheque,12668.92
O10543,C0048,E108,2024-04-03,2024-04-03,Delivered,UPI,339.5
O10544,C0033,E103,2025-04-28,2025-04-30,Delivered,Bank Transfer,18830.29
O10545,C0101,E109,2025-07-11,2025-07-15,Delivered,Cash,370.89
O10546,C0020,E104,2025-11-04,2025-11-05,Delivered,Bank Transfer,9751.67
O10547,C0060,E107,2024-11-13,2024-11-18,Delivered,Cash,1294.61
O10548,C0050,E106,2025-10-19,2025-10-23,Delivered,Cheque,1659.79
O10549,C0095,E107,2025-10-03,2025-10-07,Delivered,UPI,2302.12
O10550,C0135,E102,2024-08-25,2024-08-26,Delivered,UPI,200.34
O10551,C0045,E108,2025-09-28,2025-10-03,Delivered,Cheque,5339.19
O10552,C0013,E101,2024-10-02,2024-10-05,Delivered,Cash,6555.36
O10553,C0019,E101,2024-08-07,2024-08-09,Delivered,Bank Transfer,8983.89
O10554,C0013,E104,2025-04-27,2025-04-30,Delivered,Cash,6262.38
O10555,C0006,E105,2024-09-03,2024-09-05,Delivered,UPI,12416.28
O10556,C0052,E107,2025-04-16,2025-04-21,Returned,Bank Transfer,390.48
O10557,C0108,E105,2025-04-03,2025-04-07,Delivered,UPI,520.17
O10558,C0115,E103,2025-02-23,2025-02-25,Delivered,Cash,1038.98
O10559,C0077,E104,2024-10-05,2024-10-06,Returned,Cash,259.98
O10560,C0009,E107,2025-02-10,2025-02-13,Delivered,UPI,19750.5
O10561,C0101,E104,2025-03-24,2025-03-29,Delivered,Cash,1801.12
O10562,C0088,E101,2025-02-08,2025-02-12,Cancelled,Cash,0.0
O10563,C0096,E102,2024-11-17,2024-11-22,Delivered,Cash,1871.34
O10564,C0117,E101,2024-01-13,2024-01-14,Cancelled,UPI,0.0
O10565,C0113,E105,2025-03-16,2025-03-18,Delivered,UPI,39.76
O10566,C0020,E104,2024-05-09,2024-05-10,Delivered,Bank Transfer,27172.9
O10567,C0090,E108,2025-04-23,2025-04-24,Delivered,Cheque,74.68
O10568,C0008,E107,2025-07-06,2025-07-11,Delivered,Bank Transfer,6973.53
O10569,C0034,E107,2024-12-31,2025-01-01,Delivered,UPI,7184.5
O10570,C0111,E100,2025-02-05,2025-02-08,Delivered,Cheque,484.68
O10571,C0101,E109,2025-11-21,2025-11-24,Delivered,UPI,314.68
O10572,C0074,E109,2025-09-14,2025-09-18,Delivered,Cash,62.46
O10573,C0080,E105,2025-10-28,2025-10-29,Delivered,UPI,45.54
O10574,C0075,E103,2025-08-22,2025-08-23,Delivered,UPI,138.88
O10575,C0138,E102,2024-04-03,2024-04-08,Delivered,UPI,261.92
O10576,C0128,E106,2024-04-27,2024-04-28,Delivered,Cash,18.57
O10577,C0001,E108,2025-01-22,2025-01-27,Delivered,Credit Terms,12303.25
O10578,C0082,E107,2024-06-26,2024-06-30,Delivered,UPI,671.14
O10579,C0134,E104,2024-12-10,2024-12-11,Delivered,UPI,1284.84
O10580,C0117,E100,2024-10-14,2024-10-18,Delivered,UPI,761.12
O10581,C0099,E100,2025-02-11,2025-02-16,Delivered,UPI,87.66
O10582,C0048,E107,2025-06-27,2025-07-02,Delivered,UPI,2975.34
O10583,C0130,E102,2025-06-07,2025-06-11,Delivered,UPI,824.1
O10584,C0052,E104,2025-01-18,2025-01-23,Delivered,UPI,2980.17
O10585,C0038,E102,2025-08-29,2025-09-03,Delivered,Credit Terms,10766.1
O10586,C0147,E107,2024-11-08,2024-11-13,Delivered,UPI,342.27
O10587,C0108,E101,2025-10-16,2025-10-20,Delivered,UPI,354.96
O10588,C0118,E109,2024-03-02,2024-03-04,Returned,Cash,197.94
O10589,C0111,E101,2025-11-23,2025-11-26,Delivered,UPI,959.26
O10590,C0028,E108,2025-05-01,2025-05-06,Delivered,Bank Transfer,1658.4
O10591,C0092,E109,2024-10-05,2024-10-08,Delivered,Bank Transfer,1042.56
O10592,C0140,E101,2024-05-27,2024-05-28,Delivered,UPI,164.44
O10593,C0111,E100,2024-12-13,2024-12-16,Delivered,UPI,436.14
O10594,C0099,E101,2024-05-25,2024-05-27,Delivered,Cash,13.3
O10595,C0150,E103,2024-05-08,2024-05-12,Returned,Cash,544.75
O10596,C0046,E104,2025-04-08,2025-04-13,Cancelled,Cash,0.0
O10597,C0048,E107,2025-01-19,2025-01-23,Delivered,Cheque,1135.32
O10598,C0038,E100,2025-05-10,2025-05-12,Delivered,Bank Transfer,1713.25
O10599,C0030,E108,2025-11-07,2025-11-10,Delivered,Bank Transfer,1571.69
O10600,C0118,E105,2025-01-27,2025-01-28,Cancelled,Cash,0.0
O10601,C0013,E104,2025-03-10,2025-03-15,Delivered,UPI,10570.14
O10602,C0003,E107,2024-03-18,2024-03-21,Delivered,Cheque,6835.25
O10603,C0145,E103,2025-06-09,2025-06-14,Delivered,UPI,300.1
O10604,C0016,E100,2024-10-18,2024-10-19,Delivered,Bank Transfer,16166.07
O10605,C0140,E102,2025-12-10,2025-12-14,Delivered,UPI,55.53
O10606,C0088,E102,2025-08-30,2025-09-01,Delivered,UPI,1356.93
O10607,C0055,E103,2025-01-19,2025-01-24,Cancelled,UPI,0.0
O10608,C0090,E109,2024-04-11,2024-04-12,Delivered,UPI,1377.0
O10609,C0095,E104,2025-09-22,2025-09-25,Cancelled,Cash,0.0
O10610,C0052,E100,2025-08-10,2025-08-14,Delivered,UPI,1648.71
O10611,C0140,E103,2024-05-19,2024-05-23,Delivered,UPI,833.04
O10612,C0086,E106,2024-08-06,2024-08-08,Delivered,UPI,347.2
O10613,C0144,E101,2025-08-04,2025-08-06,Delivered,Cash,66.5
O10614,C0124,E109,2024-05-20,2024-05-22,Delivered,UPI,138.69
O10615,C0016,E107,2025-10-30,2025-11-03,Delivered,Bank Transfer,7191.07
O10616,C0121,E100,2024-11-03,2024-11-06,Delivered,Cash,225.0
O10617,C0051,E102,2024-03-16,2024-03-19,Delivered,UPI,352.6
O10618,C0134,E102,2025-08-24,2025-08-29,Delivered,UPI,282.08
O10619,C0039,E107,2024-10-01,2024-10-06,Delivered,Credit Terms,20236.72
O10620,C0077,E105,2025-01-22,2025-01-27,Returned,Cash,608.69
O10621,C0127,E107,2024-04-05,2024-04-09,Delivered,Cash,1622.7
O10622,C0084,E104,2024-01-03,2024-01-04,Delivered,UPI,543.19
O10623,C0131,E105,2025-04-21,2025-04-22,Delivered,Cash,220.36
O10624,C0043,E104,2025-01-13,2025-01-16,Delivered,Bank Transfer,4040.09
O10625,C0121,E109,2025-03-21,2025-03-24,Delivered,Cash,392.6
O10626,C0126,E107,2025-08-05,2025-08-08,Delivered,Cash,590.41
O10627,C0051,E101,2025-04-26,2025-04-30,Delivered,UPI,183.54
O10628,C0122,E108,2024-05-13,2024-05-18,Cancelled,Cash,0.0
O10629,C0095,E109,2024-09-23,2024-09-24,Delivered,UPI,202.74
O10630,C0075,E109,2025-10-22,2025-10-23,Delivered,UPI,1154.38
O10631,C0058,E104,2025-07-15,2025-07-19,Delivered,Cash,102.08
O10632,C0016,E105,2025-02-17,2025-02-18,Delivered,Bank Transfer,23193.0
O10633,C0107,E105,2024-07-03,2024-07-05,Delivered,UPI,132.8
O10634,C0147,E107,2024-08-12,2024-08-17,Delivered,UPI,186.06
O10635,C0105,E103,2025-06-18,2025-06-21,Delivered,UPI,154.4
O10636,C0056,E103,2025-09-17,2025-09-21,Delivered,UPI,187.82
O10637,C0037,E103,2025-05-11,2025-05-15,Returned,Cheque,7256.21
O10638,C0121,E106,2025-08-18,2025-08-22,Delivered,UPI,2937.22
O10639,C0147,E103,2025-07-12,2025-07-16,Cancelled,Cash,0.0
O10640,C0077,E105,2024-04-28,2024-05-01,Delivered,Cheque,2006.78
O10641,C0150,E103,2024-11-03,2024-11-05,Delivered,UPI,352.83
O10642,C0025,E103,2024-04-30,2024-05-01,Delivered,Bank Transfer,5457.15
O10643,C0118,E105,2024-06-20,2024-06-24,Delivered,Bank Transfer,390.14
O10644,C0038,E104,2025-09-28,2025-10-01,Delivered,Cheque,16615.92
O10645,C0118,E109,2024-12-07,2024-12-08,Delivered,UPI,308.87
O10646,C0030,E102,2025-01-30,2025-02-02,Delivered,Cheque,15028.08
O10647,C0135,E102,2024-05-16,2024-05-20,Delivered,UPI,824.36
O10648,C0038,E108,2024-08-21,2024-08-25,Delivered,Credit Terms,20661.53
O10649,C0141,E108,2024-06-16,2024-06-21,Delivered,Cheque,596.82
O10650,C0048,E103,2024-06-02,2024-06-05,Cancelled,UPI,0.0
O10651,C0101,E100,2025-04-21,2025-04-24,Delivered,Cash,308.0
O10652,C0075,E107,2024-07-04,2024-07-09,Delivered,Cash,30.34
O10653,C0128,E103,2025-04-17,2025-04-21,Delivered,Cheque,516.04
O10654,C0128,E100,2024-02-20,2024-02-22,Delivered,UPI,1627.12
O10655,C0130,E109,2024-04-23,2024-04-28,Cancelled,Cash,0.0
O10656,C0018,E105,2024-07-19,2024-07-20,Delivered,Credit Terms,4641.82
O10657,C0011,E103,2025-03-24,2025-03-25,Returned,Bank Transfer,21954.71
O10658,C0040,E105,2025-05-14,2025-05-17,Delivered,UPI,8267.02
O10659,C0005,E108,2024-11-16,2024-11-21,Delivered,UPI,9020.03
O10660,C0142,E103,2024-11-18,2024-11-22,Delivered,UPI,2088.84
O10661,C0114,E102,2025-06-13,2025-06-13,Delivered,Cash,673.63
O10662,C0101,E104,2024-01-14,2024-01-17,Delivered,UPI,817.94
O10663,C0123,E108,2024-09-11,2024-09-16,Delivered,UPI,612.49
O10664,C0108,E103,2025-08-26,2025-08-28,Delivered,UPI,206.56
O10665,C0081,E101,2025-03-30,2025-03-31,Delivered,UPI,389.97
O10666,C0030,E100,2024-09-08,2024-09-13,Delivered,UPI,22097.69
O10667,C0146,E109,2025-10-22,2025-10-23,Delivered,UPI,244.05
O10668,C0122,E103,2025-07-17,2025-07-20,Delivered,Cash,134.4
O10669,C0142,E109,2024-07-11,2024-07-16,Delivered,UPI,681.93
O10670,C0038,E105,2025-04-25,2025-04-27,Delivered,Bank Transfer,12888.31
O10671,C0016,E105,2025-03-23,2025-03-27,Returned,Credit Terms,12900.85
O10672,C0116,E101,2024-10-19,2024-10-20,Delivered,UPI,2011.92
O10673,C0040,E101,2024-09-27,2024-10-01,Delivered,Credit Terms,3040.68
O10674,C0065,E104,2024-09-12,2024-09-15,Delivered,UPI,599.11
O10675,C0056,E106,2025-04-08,2025-04-09,Delivered,Cash,1372.29
O10676,C0137,E102,2024-11-15,2024-11-16,Delivered,Cash,1122.46
O10677,C0037,E109,2025-09-05,2025-09-07,Delivered,Bank Transfer,4398.3
O10678,C0096,E100,2025-05-10,2025-05-14,Delivered,Cash,991.76
O10679,C0102,E106,2024-03-01,2024-03-04,Delivered,Cash,191.6
O10680,C0047,E108,2025-04-22,2025-04-23,Delivered,Cash,1137.27
O10681,C0121,E108,2024-07-16,2024-07-18,Delivered,UPI,263.52
O10682,C0037,E108,2025-03-21,2025-03-25,Delivered,Cash,15940.26
O10683,C0100,E101,2025-05-17,2025-05-18,Delivered,Cash,380.04
O10684,C0094,E107,2024-06-17,2024-06-19,Delivered,Cash,505.42
O10685,C0022,E107,2024-11-25,2024-11-26,Delivered,UPI,7905.66
O10686,C0136,E104,2024-05-23,2024-05-27,Delivered,UPI,1110.6
O10687,C0150,E108,2024-02-15,2024-02-17,Delivered,Cash,239.4
O10688,C0070,E107,2024-10-04,2024-10-05,Delivered,Bank Transfer,542.91
O10689,C0118,E101,2024-09-24,2024-09-28,Delivered,UPI,2209.61
O10690,C0042,E101,2025-12-27,2026-01-01,Delivered,Bank Transfer,5552.83
O10691,C0105,E103,2024-11-18,2024-11-23,Delivered,Cash,1440.24
O10692,C0072,E108,2024-09-06,2024-09-08,Delivered,Cash,142.96
O10693,C0102,E107,2025-03-10,2025-03-11,Returned,Bank Transfer,825.27
O10694,C0073,E106,2024-03-17,2024-03-22,Delivered,UPI,448.25
O10695,C0095,E103,2025-11-28,2025-12-02,Delivered,Cash,1090.77
O10696,C0119,E108,2025-04-19,2025-04-22,Delivered,UPI,391.61
O10697,C0110,E108,2025-07-02,2025-07-04,Returned,UPI,81.87
O10698,C0040,E102,2024-05-11,2024-05-16,Returned,Bank Transfer,10382.85
O10699,C0146,E101,2024-10-24,2024-10-25,Delivered,UPI,575.3
O10700,C0066,E109,2024-11-02,2024-11-04,Delivered,Cash,615.31
O10701,C0103,E100,2025-08-29,2025-09-01,Delivered,UPI,170.84
O10702,C0041,E107,2024-01-02,2024-01-06,Returned,Credit Terms,3173.89
O10703,C0095,E103,2024-08-11,2024-08-16,Delivered,Cash,1714.8
O10704,C0025,E107,2025-12-14,2025-12-17,Returned,UPI,-14417.9
O10705,C0105,E109,2024-12-09,2024-12-10,Delivered,Cash,403.41
O10706,C0096,E107,2024-10-07,2024-10-10,Delivered,UPI,3157.32
