order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,customer_id,employee_id,order_date,ship_date,order_status,payment_method,order_total,processing_days,customer_name,customer_type,city,state,product_name,category,size,thickness,unit_cost,retail_price,wholesale_price,employee_name,region,profit,order_month
OI000105,O10041,P1057,40,19.51,0.0,780.4,C0041,E108,2024-10-16,2024-10-18,Delivered,Credit Terms,2433.37,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Rohit Joshi,West,241.2,2024-10
OI000106,O10041,P1061,23,9.47,0.0,217.81,C0041,E108,2024-10-16,2024-10-18,Delivered,Credit Terms,2433.37,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Rohit Joshi,West,55.89,2024-10
OI000107,O10041,P1025,22,39.29,0.0,864.38,C0041,E108,2024-10-16,2024-10-18,Delivered,Credit Terms,2433.37,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Thermal Lamination Roll - 12in,Roll,12in,150 micron,28.42,54.94,39.29,Rohit Joshi,West,239.14,2024-10
OI000108,O10041,P1020,120,4.79,0.007,570.78,C0041,E108,2024-10-16,2024-10-18,Delivered,Credit Terms,2433.37,2,Graphic Traders Chennai,Wholesale,Chennai,Tamil Nadu,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Rohit Joshi,West,154.91,2024-10
OI000110,O10043,P1034,15,107.1,0.0,1606.5,C0097,E109,2024-04-19,2024-04-24,Delivered,UPI,1968.1,5,FastCard Print Pune,Retail,Pune,Maharashtra,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Neha Gupta,Central,845.4,2024-04
OI000111,O10043,P1061,8,13.3,0.0,106.4,C0097,E109,2024-04-19,2024-04-24,Delivered,UPI,1968.1,5,FastCard Print Pune,Retail,Pune,Maharashtra,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Neha Gupta,Central,50.08,2024-04
OI000112,O10043,P1011,20,12.76,0.0,255.2,C0097,E109,2024-04-19,2024-04-24,Delivered,UPI,1968.1,5,FastCard Print Pune,Retail,Pune,Maharashtra,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Neha Gupta,Central,113.0,2024-04
OI000113,O10044,P1039,7,70.77,0.013,488.95,C0114,E101,2024-12-16,2024-12-18,Delivered,UPI,614.95,2,FastCard Print Pune,Retail,Pune,Maharashtra,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Priya Mehta,South,238.78,2024-12
OI000114,O10044,P1074,6,21.0,0.0,126.0,C0114,E101,2024-12-16,2024-12-18,Delivered,UPI,614.95,2,FastCard Print Pune,Retail,Pune,Maharashtra,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Priya Mehta,South,53.46,2024-12
OI000115,O10045,P1011,3,12.76,0.0,38.28,C0053,E101,2024-07-15,2024-07-20,Delivered,Cash,471.08,5,Campus Stationery Kolkata,Retail,Kolkata,West Bengal,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Priya Mehta,South,16.95,2024-07
OI000116,O10045,P1018,2,8.68,0.0,17.36,C0053,E101,2024-07-15,2024-07-20,Delivered,Cash,471.08,5,Campus Stationery Kolkata,Retail,Kolkata,West Bengal,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Priya Mehta,South,7.94,2024-07
OI000117,O10045,P1029,12,34.62,0.0,415.44,C0053,E101,2024-07-15,2024-07-20,Delivered,Cash,471.08,5,Campus Stationery Kolkata,Retail,Kolkata,West Bengal,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Priya Mehta,South,172.08,2024-07
OI000118,O10046,P1044,6,8.99,0.0,53.94,C0069,E101,2025-02-03,2025-02-07,Returned,Cash,105.78,4,Student Stationery Mumbai,Retail,Mumbai,Maharashtra,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Priya Mehta,South,27.54,2025-02
OI000119,O10046,P1046,6,8.64,0.0,51.84,C0069,E101,2025-02-03,2025-02-07,Returned,Cash,105.78,4,Student Stationery Mumbai,Retail,Mumbai,Maharashtra,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Priya Mehta,South,26.64,2025-02
OI000120,O10047,P1002,24,4.14,0.0,99.36,C0139,E105,2024-05-05,2024-05-08,Delivered,UPI,359.52,3,Smart Print Studio Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Anita Desai,North,38.4,2024-05
OI000121,O10047,P1005,19,8.96,0.0,170.24,C0139,E105,2024-05-05,2024-05-08,Delivered,UPI,359.52,3,Smart Print Studio Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - ID Card,Pouch,ID Card,125 micron,5.53,8.96,8.17,Anita Desai,North,65.17,2024-05
OI000122,O10047,P1066,8,11.24,0.0,89.92,C0139,E105,2024-05-05,2024-05-08,Delivered,UPI,359.52,3,Smart Print Studio Ahmedabad,Retail,Ahmedabad,Gujarat,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Anita Desai,North,34.64,2024-05
OI000123,O10048,P1029,9,34.62,0.036,300.36,C0133,E101,2025-09-11,2025-09-12,Delivered,UPI,300.36,1,City Photocopy Center Hyderabad,Retail,Hyderabad,Telangana,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Priya Mehta,South,124.41,2025-09
OI000124,O10049,P1029,7,34.62,0.0,242.34,C0075,E108,2025-09-14,2025-09-16,Delivered,Bank Transfer,287.98,2,Smart Print Studio Jaipur,Retail,Jaipur,Rajasthan,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Rohit Joshi,West,100.38,2025-09
OI000125,O10049,P1014,7,6.52,0.0,45.64,C0075,E108,2025-09-14,2025-09-16,Delivered,Bank Transfer,287.98,2,Smart Print Studio Jaipur,Retail,Jaipur,Rajasthan,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Rohit Joshi,West,20.93,2025-09
OI000126,O10050,P1018,21,8.68,0.0,182.28,C0101,E106,2025-11-24,2025-11-26,Delivered,Cheque,382.74,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Karan Malhotra,South,83.37,2025-11
OI000127,O10050,P1061,12,13.3,0.0,159.6,C0101,E106,2025-11-24,2025-11-26,Delivered,Cheque,382.74,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Karan Malhotra,South,75.12,2025-11
OI000128,O10050,P1020,7,5.89,0.009,40.86,C0101,E106,2025-11-24,2025-11-26,Delivered,Cheque,382.74,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Karan Malhotra,South,16.65,2025-11
OI000129,O10051,P1014,125,5.08,0.074,588.01,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Divya Nair,East,179.41,2024-05
OI000130,O10051,P1022,180,5.13,0.047,880.0,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Divya Nair,East,262.46,2024-05
OI000131,O10051,P1039,165,45.54,0.027,7311.22,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Cold Lamination Roll - 27in,Roll,27in,150 micron,36.21,70.77,45.54,Divya Nair,East,1497.88,2024-05
OI000132,O10051,P1052,48,21.28,0.0,1021.44,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Divya Nair,East,317.28,2024-05
OI000133,O10051,P1025,172,39.29,0.026,6582.18,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Thermal Lamination Roll - 12in,Roll,12in,150 micron,28.42,54.94,39.29,Divya Nair,East,1821.03,2024-05
OI000134,O10051,P1063,139,9.62,0.079,1231.54,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Divya Nair,East,299.56,2024-05
OI000135,O10051,P1018,98,5.96,0.0,584.08,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Divya Nair,East,122.5,2024-05
OI000136,O10051,P1057,101,19.51,0.046,1879.87,C0017,E107,2024-05-01,2024-05-04,Delivered,Bank Transfer,20078.34,3,MegaPrint Traders Bengaluru,Wholesale,Bengaluru,Karnataka,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Divya Nair,East,581.01,2024-05
OI000137,O10052,P1034,9,107.1,0.0,963.9,C0075,E102,2025-04-12,2025-04-14,Delivered,Bank Transfer,984.69,2,Smart Print Studio Jaipur,Retail,Jaipur,Rajasthan,Cold Lamination Roll - 12in,Roll,12in,150 micron,50.74,107.1,67.45,Aman Verma,East,507.24,2025-04
OI000138,O10052,P1016,3,6.93,0.0,20.79,C0075,E102,2025-04-12,2025-04-14,Delivered,Bank Transfer,984.69,2,Smart Print Studio Jaipur,Retail,Jaipur,Rajasthan,Matte Lamination Pouch - A3,Pouch,A3,75 micron,4.16,6.93,5.44,Aman Verma,East,8.31,2025-04
OI000139,O10053,P1061,61,9.47,0.0,577.67,C0025,E108,2024-12-08,2024-12-12,Delivered,Bank Transfer,1793.71,4,Print & Pack Co Jaipur,Wholesale,Jaipur,Rajasthan,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Rohit Joshi,West,148.23,2024-12
OI000140,O10053,P1000,30,7.4,0.0,222.0,C0025,E108,2024-12-08,2024-12-12,Delivered,Bank Transfer,1793.71,4,Print & Pack Co Jaipur,Wholesale,Jaipur,Rajasthan,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Rohit Joshi,West,55.5,2024-12
OI000141,O10053,P1044,165,6.11,0.014,994.04,C0025,E108,2024-12-08,2024-12-12,Delivered,Bank Transfer,1793.71,4,Print & Pack Co Jaipur,Wholesale,Jaipur,Rajasthan,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Rohit Joshi,West,278.2,2024-12
OI000142,O10054,P1008,23,18.57,0.0,427.11,C0104,E103,2024-09-13,2024-09-18,Delivered,UPI,427.11,5,Local Print Corner Mumbai,Retail,Mumbai,Maharashtra,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Sneha Kapoor,West,231.15,2024-09
OI000143,O10055,P1011,6,12.76,0.0,76.56,C0096,E104,2024-09-17,2024-09-22,Delivered,UPI,76.56,5,Smart Print Studio Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Vikram Rao,Central,33.9,2024-09
OI000144,O10056,P1027,158,56.63,0.029,8688.06,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rohit Joshi,West,2796.81,2024-10
OI000145,O10056,P1032,148,43.73,0.067,6038.41,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Thermal Lamination Roll - 36in,Roll,36in,250 micron,34.68,71.48,43.73,Rohit Joshi,West,1249.66,2024-10
OI000146,O10056,P1011,82,10.18,0.0,834.76,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Rohit Joshi,West,251.74,2024-10
OI000147,O10056,P1008,31,11.94,0.017,363.85,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Rohit Joshi,West,104.22,2024-10
OI000148,O10056,P1077,192,17.4,0.041,3203.83,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Rohit Joshi,West,929.85,2024-10
OI000149,O10056,P1042,43,10.33,0.0,444.19,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Self-Adhesive Laminate Sheet - A4,Sheet,A4,125 micron,8.14,15.17,10.33,Rohit Joshi,West,94.17,2024-10
OI000150,O10056,P1063,119,9.62,0.1,1030.3,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,PVC ID Card Laminate - Business Card,Pouch,Business Card,250 micron,7.28,13.29,9.62,Rohit Joshi,West,250.61,2024-10
OI000151,O10056,P1057,77,19.51,0.0,1502.27,C0006,E108,2024-10-27,2024-10-29,Delivered,Bank Transfer,22105.67,2,ID Card Distributors Ahmedabad,Wholesale,Ahmedabad,Gujarat,Holographic Lamination Film - A4,Film,A4,250 micron,13.48,27.97,19.51,Rohit Joshi,West,464.31,2024-10
OI000152,O10057,P1069,8,8.65,0.0,69.2,C0143,E106,2025-06-01,2025-06-04,Delivered,UPI,877.04,3,City Photocopy Center Nagpur,Retail,Nagpur,Maharashtra,Anti-Scratch Lamination Sheet - A3,Sheet,A3,100 micron,4.13,8.65,6.14,Karan Malhotra,South,36.16,2025-06
OI000153,O10057,P1046,3,8.64,0.0,25.92,C0143,E106,2025-06-01,2025-06-04,Delivered,UPI,877.04,3,City Photocopy Center Nagpur,Retail,Nagpur,Maharashtra,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Karan Malhotra,South,13.32,2025-06
OI000154,O10057,P1027,12,65.16,0.0,781.92,C0143,E106,2025-06-01,2025-06-04,Delivered,UPI,877.04,3,City Photocopy Center Nagpur,Retail,Nagpur,Maharashtra,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Karan Malhotra,South,321.12,2025-06
OI000155,O10058,P1027,9,65.16,0.032,567.67,C0046,E109,2025-03-25,2025-03-26,Returned,Bank Transfer,567.67,1,Quick Print Shop Ahmedabad,Retail,Ahmedabad,Gujarat,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Neha Gupta,Central,233.13,2025-03
OI000156,O10059,P1066,18,11.24,0.0,202.32,C0051,E102,2024-11-27,2024-12-02,Delivered,Cash,202.32,5,Print N Bind Kolkata,Retail,Kolkata,West Bengal,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Aman Verma,East,77.94,2024-11
OI000157,O10060,P1052,180,21.28,0.093,3474.17,C0015,E104,2024-03-06,2024-03-08,Delivered,Cash,4140.85,2,PaperTech Distributors Lucknow,Wholesale,Lucknow,Uttar Pradesh,Soft Touch Lamination Film - A3,Film,A3,250 micron,14.67,29.94,21.28,Vikram Rao,Central,1079.15,2024-03
OI000158,O10060,P1018,36,5.96,0.0,214.56,C0015,E104,2024-03-06,2024-03-08,Delivered,Cash,4140.85,2,PaperTech Distributors Lucknow,Wholesale,Lucknow,Uttar Pradesh,Matte Lamination Pouch - ID Card,Pouch,ID Card,250 micron,4.71,8.68,5.96,Vikram Rao,Central,45.0,2024-03
OI000159,O10060,P1014,89,5.08,0.0,452.12,C0015,E104,2024-03-06,2024-03-08,Delivered,Cash,4140.85,2,PaperTech Distributors Lucknow,Wholesale,Lucknow,Uttar Pradesh,Matte Lamination Pouch - A4,Pouch,A4,100 micron,3.53,6.52,5.08,Vikram Rao,Central,137.95,2024-03
OI000160,O10061,P1046,20,8.64,0.0,172.8,C0101,E100,2024-03-08,2024-03-11,Delivered,Cash,207.42,3,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Self-Adhesive Laminate Sheet - A2,Sheet,A2,100 micron,4.2,8.64,6.1,Rahul Sharma,North,88.8,2024-03
OI000161,O10061,P1029,1,34.62,0.0,34.62,C0101,E100,2024-03-08,2024-03-11,Delivered,Cash,207.42,3,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Rahul Sharma,North,14.34,2024-03
OI000162,O10062,P1002,11,4.14,0.0,45.54,C0101,E106,2024-01-03,2024-01-05,Delivered,Cash,681.09,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - A3,Pouch,A3,150 micron,2.54,4.14,3.79,Karan Malhotra,South,17.6,2024-01
OI000163,O10062,P1000,16,10.41,0.0,166.56,C0101,E106,2024-01-03,2024-01-05,Delivered,Cash,681.09,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Karan Malhotra,South,77.76,2024-01
OI000164,O10062,P1074,23,21.0,0.029,468.99,C0101,E106,2024-01-03,2024-01-05,Delivered,Cash,681.09,2,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Karan Malhotra,South,198.99,2024-01
OI000165,O10063,P1066,10,11.24,0.0,112.4,C0101,E104,2025-12-03,2025-12-07,Delivered,Bank Transfer,726.73,4,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Anti-Scratch Lamination Sheet - A4,Sheet,A4,125 micron,6.91,11.24,9.12,Vikram Rao,Central,43.3,2025-12
OI000166,O10063,P1074,19,21.0,0.0,399.0,C0101,E104,2025-12-03,2025-12-07,Delivered,Bank Transfer,726.73,4,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Vikram Rao,Central,169.29,2025-12
OI000167,O10063,P1000,21,10.41,0.015,215.33,C0101,E104,2025-12-03,2025-12-07,Delivered,Bank Transfer,726.73,4,Student Stationery Lucknow,Retail,Lucknow,Uttar Pradesh,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Vikram Rao,Central,100.53,2025-12
OI000168,O10064,P1077,18,24.27,0.005,434.68,C0050,E104,2024-01-05,2024-01-08,Delivered,UPI,470.02,3,Quick Print Shop Bengaluru,Retail,Bengaluru,Karnataka,UV Protective Lamination Film - Roll-25in,Film,Roll-25in,150 micron,12.35,24.27,17.4,Vikram Rao,Central,213.49,2024-01
OI000169,O10064,P1020,6,5.89,0.0,35.34,C0050,E104,2024-01-05,2024-01-08,Delivered,UPI,470.02,3,Quick Print Shop Bengaluru,Retail,Bengaluru,Karnataka,Matte Lamination Pouch - A5,Pouch,A5,250 micron,3.49,5.89,4.79,Vikram Rao,Central,14.4,2024-01
OI000170,O10065,P1027,18,65.16,0.0,1172.88,C0047,E100,2024-03-30,2024-04-04,Returned,Cash,1172.88,5,Print N Bind Mumbai,Retail,Mumbai,Maharashtra,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rahul Sharma,North,481.68,2024-03
OI000171,O10066,P1011,21,12.76,0.0,267.96,C0108,E108,2024-08-23,2024-08-25,Delivered,UPI,1065.3,2,Smart Print Studio Bengaluru,Retail,Bengaluru,Karnataka,Glossy Lamination Pouch - Letter,Pouch,Letter,250 micron,7.11,12.76,10.18,Rohit Joshi,West,118.65,2024-08
OI000172,O10066,P1000,14,10.41,0.0,145.74,C0108,E108,2024-08-23,2024-08-25,Delivered,UPI,1065.3,2,Smart Print Studio Bengaluru,Retail,Bengaluru,Karnataka,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Rohit Joshi,West,68.04,2024-08
OI000173,O10066,P1027,10,65.16,0.0,651.6,C0108,E108,2024-08-23,2024-08-25,Delivered,UPI,1065.3,2,Smart Print Studio Bengaluru,Retail,Bengaluru,Karnataka,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Rohit Joshi,West,267.6,2024-08
OI000179,O10068,P1016,8,6.93,0.048,52.78,C0046,E107,2025-11-28,2025-12-03,Delivered,UPI,52.78,5,Quick Print Shop Ahmedabad,Retail,Ahmedabad,Gujarat,Matte Lamination Pouch - A3,Pouch,A3,75 micron,4.16,6.93,5.44,Divya Nair,East,21.1,2025-11
OI000180,O10069,P1022,7,6.86,0.0,48.02,C0139,E105,2025-08-01,2025-08-05,Returned,UPI,48.02,4,Smart Print Studio Ahmedabad,Retail,Ahmedabad,Gujarat,Matte Lamination Pouch - Letter,Pouch,Letter,75 micron,3.6,6.86,5.13,Anita Desai,North,22.82,2025-08
OI000181,O10070,P1069,15,8.65,0.0,129.75,C0090,E100,2025-05-23,2025-05-24,Delivered,UPI,129.75,1,FastCard Print Jaipur,Retail,Jaipur,Rajasthan,Anti-Scratch Lamination Sheet - A3,Sheet,A3,100 micron,4.13,8.65,6.14,Rahul Sharma,North,67.8,2025-05
OI000182,O10071,P1016,15,6.93,0.021,101.77,C0067,E109,2025-01-18,2025-01-22,Delivered,Cash,353.77,4,FastCard Print Kolkata,Retail,Kolkata,West Bengal,Matte Lamination Pouch - A3,Pouch,A3,75 micron,4.16,6.93,5.44,Neha Gupta,Central,40.68,2025-01
OI000183,O10071,P1074,12,21.0,0.0,252.0,C0067,E109,2025-01-18,2025-01-22,Delivered,Cash,353.77,4,FastCard Print Kolkata,Retail,Kolkata,West Bengal,UV Protective Lamination Film - A3,Film,A3,250 micron,12.09,21.0,17.14,Neha Gupta,Central,106.92,2025-01
OI000184,O10072,P1049,22,16.27,0.0,357.94,C0103,E101,2024-03-15,2024-03-16,Delivered,UPI,1153.65,1,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Soft Touch Lamination Film - A4,Film,A4,150 micron,8.44,16.27,12.54,Priya Mehta,South,172.26,2024-03
OI000185,O10072,P1029,18,34.62,0.0,623.16,C0103,E101,2024-03-15,2024-03-16,Delivered,UPI,1153.65,1,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Thermal Lamination Roll - 27in,Roll,27in,75 micron,20.28,34.62,27.21,Priya Mehta,South,258.12,2024-03
OI000186,O10072,P1000,17,10.41,0.025,172.55,C0103,E101,2024-03-15,2024-03-16,Delivered,UPI,1153.65,1,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Priya Mehta,South,80.55,2024-03
OI000187,O10073,P1055,18,15.82,0.0,284.76,C0056,E105,2025-11-26,2025-11-27,Delivered,Cash,668.37,1,Student Stationery Chennai,Retail,Chennai,Tamil Nadu,Soft Touch Lamination Film - Roll-25in,Film,Roll-25in,150 micron,7.4,15.82,9.97,Anita Desai,North,151.56,2025-11
OI000188,O10073,P1044,19,8.99,0.0,170.81,C0056,E105,2025-11-26,2025-11-27,Delivered,Cash,668.37,1,Student Stationery Chennai,Retail,Chennai,Tamil Nadu,Self-Adhesive Laminate Sheet - A3,Sheet,A3,75 micron,4.4,8.99,6.11,Anita Desai,North,87.21,2025-11
OI000189,O10073,P1061,16,13.3,0.0,212.8,C0056,E105,2025-11-26,2025-11-27,Delivered,Cash,668.37,1,Student Stationery Chennai,Retail,Chennai,Tamil Nadu,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Anita Desai,North,100.16,2025-11
OI000190,O10074,P1061,13,13.3,0.0,172.9,C0146,E107,2025-07-05,2025-07-06,Delivered,UPI,172.9,1,Campus Stationery Jaipur,Retail,Jaipur,Rajasthan,PVC ID Card Laminate - ID Card,Pouch,ID Card,150 micron,7.04,13.3,9.47,Divya Nair,East,81.38,2025-07
OI000191,O10075,P1008,4,18.57,0.04,71.31,C0103,E102,2025-04-21,2025-04-26,Delivered,UPI,240.68,5,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - A5,Pouch,A5,250 micron,8.52,18.57,11.94,Aman Verma,East,38.59,2025-04
OI000192,O10075,P1000,5,10.41,0.0,52.05,C0103,E102,2025-04-21,2025-04-26,Delivered,UPI,240.68,5,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Glossy Lamination Pouch - A4,Pouch,A4,100 micron,5.55,10.41,7.4,Aman Verma,East,24.3,2025-04
OI000193,O10075,P1059,7,16.76,0.0,117.32,C0103,E102,2025-04-21,2025-04-26,Delivered,UPI,240.68,5,Local Print Corner Ahmedabad,Retail,Ahmedabad,Gujarat,Holographic Lamination Film - Roll-25in,Film,Roll-25in,75 micron,9.03,16.76,11.79,Aman Verma,East,54.11,2025-04
OI000194,O10076,P1027,14,65.16,0.0,912.24,C0127,E101,2025-07-06,2025-07-10,Delivered,UPI,1503.23,4,Quick Print Shop Ahmedabad,Retail,Ahmedabad,Gujarat,Thermal Lamination Roll - 25in,Roll,25in,75 micron,38.4,65.16,56.63,Priya Mehta,South,374.64,2025-07
OI000195,O10076,P1072,16,9.65,0.019,151.47,C0127,E101,2025-07-06,2025-07-10,Delivered,UPI,1503.23,4,Quick Print Shop Ahmedabad,Retail,Ahmedabad,Gujarat,UV Protective Lamination Film - A4,Film,A4,150 micron,6.0,9.65,7.61,Priya Mehta,South,57.29,2025-07
OI000196,O10076,P1025,8,54.94,0.0,439.52,C0127,E101,2025-07-06,2025-07-10,Delivered,UPI,1503.23,4,Quick Print Shop Ahmedabad,Retail,Ahmedabad,Gujarat,Thermal Lamination Roll - 12in,Roll,12in,150 micron,28.42,54.94,39.29,Priya Mehta,South,212.16,2025-07
