order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000512,O10181,P1059,7,16.76,0.0,117.32
OI000513,O10181,P1018,4,8.68,0.046,33.12
OI000514,O10182,P1034,2,107.1,0.0,214.2
OI000515,O10183,P1014,108,5.08,0.073,508.59
OI000516,O10183,P1020,72,4.79,0.0,344.88
OI000517,O10183,P1072,192,7.61,0.065,1366.15
OI000518,O10184,P1027,129,56.63,0.097,6596.66
OI000519,O10184,P1049,93,12.54,0.0,1166.22
OI000520,O10184,P1020,68,4.79,0.0,325.72
OI000521,O10184,P1011,135,10.18,0.061,1290.47
OI000522,O10184,P1042,91,10.33,0.0,940.03
OI000523,O10185,P1011,4,12.76,0.024,49.82
OI000524,O10185,P1005,24,8.96,0.0,215.04
OI000525,O10185,P1059,24,16.76,0.015,396.21
OI000526,O10186,P1029,20,34.62,0.0,692.4
OI000527,O10187,P1052,16,29.94,0.0,479.04
OI000528,O10187,P1020,18,5.89,0.0,106.02
OI000529,O10187,P1055,16,15.82,0.0,253.12
OI000530,O10188,P1066,13,11.24,0.0,146.12
OI000531,O10188,P1027,21,65.16,0.0,1368.36
OI000532,O10188,P1052,9,29.94,0.0,269.46
OI000533,O10189,P1005,23,8.96,0.0,206.08
OI000534,O10190,P1066,88,9.12,0.048,764.04
OI000535,O10190,P1018,73,5.96,0.033,420.72
OI000536,O10190,P1074,30,17.14,0.0,514.2
OI000537,O10190,P1032,31,43.73,0.0,1355.63
OI000538,O10190,P1036,72,49.26,0.0,3546.72
OI000539,O10190,P1052,55,21.28,0.0,1170.4
OI000540,O10191,P1074,7,21.0,0.041,140.97
OI000541,O10191,P1005,15,8.96,0.0,134.4
OI000542,O10191,P1008,18,18.57,0.0,334.26
OI000543,O10192,P1034,4,107.1,0.0,428.4
OI000544,O10192,P1027,24,65.16,0.039,1502.85
OI000545,O10192,P1044,1,8.99,0.019,8.82
OI000546,O10193,P1061,70,9.47,0.0,662.9
OI000547,O10193,P1066,43,9.12,0.0,392.16
OI000548,O10193,P1014,57,5.08,0.0,289.56
OI000549,O10193,P1018,181,5.96,0.04,1035.61
OI000550,O10193,P1055,42,9.97,0.0,418.74
OI000551,O10193,P1042,62,10.33,0.0,640.46
OI000552,O10194,P1042,14,15.17,0.0,212.38
OI000553,O10195,P1008,8,18.57,0.0,148.56
OI000554,O10195,P1005,22,8.96,0.0,197.12
OI000555,O10196,P1029,15,34.62,0.0,519.3
OI000556,O10196,P1042,2,15.17,0.0,30.34
OI000557,O10197,P1044,49,6.11,0.0,299.39
OI000558,O10197,P1002,150,3.79,0.045,542.92
OI000559,O10197,P1059,110,11.79,0.089,1181.48
OI000560,O10197,P1061,57,9.47,0.0,539.79
OI000561,O10197,P1008,57,11.94,0.0,680.58
OI000562,O10198,P1018,18,8.68,0.048,148.74
OI000563,O10199,P1042,25,10.33,0.0,258.25
OI000564,O10199,P1034,120,67.45,0.041,7762.15
OI000565,O10199,P1005,153,8.17,0.002,1247.51
OI000566,O10199,P1059,49,11.79,0.0,577.71
OI000567,O10199,P1029,21,27.21,0.028,555.41
OI000568,O10199,P1052,156,21.28,0.066,3100.58
OI000569,O10200,P1052,15,29.94,0.0,449.1
OI000570,O10201,P1066,45,9.12,0.0,410.4
OI000571,O10201,P1029,109,27.21,0.071,2755.31
OI000572,O10201,P1077,36,17.4,0.0,626.4
OI000573,O10202,P1008,79,11.94,0.0,943.26
OI000574,O10202,P1005,125,8.17,0.013,1007.97
OI000575,O10202,P1049,110,12.54,0.019,1353.19
OI000576,O10202,P1011,122,10.18,0.088,1132.67
OI000577,O10203,P1049,18,16.27,0.0,292.86
OI000578,O10203,P1063,1,13.29,0.05,12.63
OI000579,O10204,P1027,188,56.63,0.052,10092.83
OI000580,O10204,P1063,61,9.62,0.0,586.82
OI000581,O10204,P1074,176,17.14,0.028,2932.17
OI000582,O10204,P1072,164,7.61,0.065,1166.92
OI000583,O10204,P1069,144,6.14,0.075,817.85
OI000584,O10204,P1014,72,5.08,0.009,362.47
OI000585,O10205,P1016,20,6.93,0.0,138.6
OI000586,O10205,P1044,10,8.99,0.0,89.9
OI000587,O10205,P1039,9,70.77,0.0,636.93
OI000588,O10206,P1029,3,34.62,0.036,100.12
OI000589,O10206,P1000,20,10.41,0.0,208.2
OI000590,O10207,P1025,167,39.29,0.013,6476.13
OI000591,O10207,P1069,154,6.14,0.089,861.41
OI000592,O10207,P1027,149,56.63,0.098,7610.96
OI000593,O10207,P1055,50,9.97,0.0,498.5
OI000594,O10208,P1061,161,9.47,0.093,1382.88
OI000595,O10208,P1055,37,9.97,0.019,361.88
OI000596,O10208,P1014,167,5.08,0.051,805.09
OI000597,O10208,P1074,191,17.14,0.076,3024.94
OI000598,O10208,P1036,139,49.26,0.028,6655.42
OI000599,O10208,P1025,85,39.29,0.0,3339.65
OI000600,O10208,P1005,177,8.17,0.069,1346.31
OI000601,O10209,P1000,18,10.41,0.0,187.38
OI000602,O10210,P1039,182,45.54,0.091,7534.05
OI000603,O10210,P1025,94,39.29,0.0,3693.26
OI000604,O10210,P1032,175,43.73,0.055,7231.85
OI000605,O10210,P1036,111,49.26,0.003,5451.46
OI000606,O10210,P1057,111,19.51,0.093,1964.21
OI000607,O10210,P1069,61,6.14,0.0,374.54
OI000608,O10211,P1034,89,67.45,0.0,6003.05
OI000609,O10211,P1036,110,49.26,0.069,5044.72
OI000610,O10211,P1016,34,5.44,0.0,184.96
OI000611,O10211,P1000,124,7.4,0.084,840.52
OI000612,O10212,P1027,21,65.16,0.0,1368.36
OI000613,O10212,P1072,1,9.65,0.0,9.65
OI000614,O10212,P1059,1,16.76,0.0,16.76
OI000615,O10213,P1008,8,18.57,0.036,143.21
OI000616,O10213,P1005,7,8.96,0.043,60.02
OI000617,O10213,P1025,22,54.94,0.033,1168.79
OI000618,O10214,P1000,17,10.41,0.0,176.97
OI000619,O10215,P1029,16,34.62,0.0,553.92
OI000620,O10215,P1066,5,11.24,0.048,53.5
OI000621,O10215,P1016,12,6.93,0.0,83.16
OI000622,O10216,P1018,15,8.68,0.0,130.2
OI000623,O10217,P1020,19,5.89,0.032,108.33
OI000624,O10217,P1002,7,4.14,0.0,28.98
OI000625,O10217,P1072,8,9.65,0.0,77.2
OI000626,O10218,P1020,23,5.89,0.042,129.78
OI000627,O10218,P1005,17,8.96,0.0,152.32
OI000628,O10218,P1027,21,65.16,0.0,1368.36
OI000629,O10219,P1069,13,8.65,0.0,112.45
OI000630,O10219,P1042,11,15.17,0.0,166.87
OI000631,O10220,P1002,18,4.14,0.0,74.52
OI000632,O10220,P1077,19,24.27,0.0,461.13
OI000633,O10220,P1046,6,8.64,0.0,51.84
OI000634,O10221,P1059,35,11.79,0.007,409.76
OI000635,O10221,P1069,124,6.14,0.078,701.97
OI000636,O10221,P1014,132,5.08,0.066,626.3
OI000637,O10221,P1066,72,9.12,0.0,656.64
OI000638,O10222,P1057,3,27.97,0.0,83.91
OI000639,O10223,P1046,159,6.1,0.027,943.71
OI000640,O10223,P1036,161,49.26,0.074,7343.98
OI000641,O10223,P1049,48,12.54,0.0,601.92
OI000642,O10223,P1052,101,21.28,0.02,2106.29
OI000643,O10224,P1074,29,17.14,0.021,486.62
OI000644,O10224,P1063,43,9.62,0.0,413.66
OI000645,O10224,P1039,164,45.54,0.009,7401.34
OI000646,O10224,P1055,174,9.97,0.093,1573.45
OI000647,O10224,P1000,126,7.4,0.059,877.39
OI000648,O10224,P1061,31,9.47,0.0,293.57
OI000649,O10224,P1066,98,9.12,0.0,893.76
OI000650,O10224,P1032,52,43.73,0.0,2273.96
OI000651,O10225,P1008,23,18.57,0.02,418.57
OI000652,O10226,P1002,4,4.14,0.0,16.56
OI000653,O10226,P1063,14,13.29,0.027,181.04
OI000654,O10227,P1016,23,6.93,0.0,159.39
OI000655,O10227,P1072,6,9.65,0.0,57.9
OI000656,O10228,P1057,15,27.97,0.0,419.55
OI000657,O10228,P1011,20,12.76,0.0,255.2
OI000658,O10228,P1044,16,8.99,0.006,142.98
OI000659,O10229,P1063,176,9.62,0.092,1537.35
OI000660,O10229,P1061,71,9.47,0.0,672.37
OI000661,O10229,P1029,182,27.21,0.011,4897.75
OI000662,O10229,P1002,49,3.79,0.018,182.37
OI000663,O10229,P1057,88,19.51,0.0,1716.88
OI000664,O10229,P1069,146,6.14,0.041,859.69
OI000665,O10230,P1000,10,10.41,0.0,104.1
OI000666,O10231,P1066,24,11.24,0.0,269.76
OI000667,O10231,P1005,14,8.96,0.0,125.44
OI000668,O10231,P1039,15,70.77,0.0,1061.55
OI000669,O10232,P1072,1,9.65,0.0,9.65
OI000670,O10232,P1018,16,8.68,0.011,137.35
OI000671,O10232,P1025,23,54.94,0.029,1226.98
OI000672,O10233,P1022,113,5.13,0.064,542.59
OI000673,O10233,P1018,151,5.96,0.1,809.96
OI000674,O10233,P1049,170,12.54,0.026,2076.37
OI000675,O10233,P1042,53,10.33,0.0,547.49
OI000676,O10234,P1074,24,21.0,0.0,504.0
OI000677,O10234,P1018,19,8.68,0.0,164.92
OI000678,O10234,P1044,6,8.99,0.0,53.94
OI000679,O10235,P1052,100,21.28,0.0,2128.0
OI000680,O10235,P1011,99,10.18,0.012,995.73
OI000681,O10235,P1046,67,6.1,0.043,391.13
OI000682,O10235,P1066,24,9.12,0.008,217.13
OI000683,O10236,P1052,19,29.94,0.036,548.38
OI000684,O10237,P1063,1,13.29,0.0,13.29
OI000685,O10237,P1000,13,10.41,0.001,135.19
OI000686,O10237,P1059,17,16.76,0.0,284.92
OI000687,O10238,P1039,17,70.77,0.006,1195.87
OI000688,O10238,P1072,9,9.65,0.0,86.85
OI000689,O10238,P1055,13,15.82,0.0,205.66
OI000690,O10239,P1074,24,21.0,0.046,480.82
OI000691,O10240,P1044,12,8.99,0.012,106.59
OI000692,O10240,P1059,21,16.76,0.0,351.96
OI000693,O10241,P1057,17,27.97,0.0,475.49
OI000694,O10241,P1014,4,6.52,0.0,26.08
OI000695,O10242,P1044,7,8.99,0.0,62.93
OI000696,O10243,P1055,1,15.82,0.0,15.82
OI000697,O10243,P1016,1,6.93,0.0,6.93
OI000698,O10243,P1044,5,8.99,0.0,44.95
OI000699,O10244,P1029,92,27.21,0.002,2498.31
OI000700,O10244,P1027,190,56.63,0.033,10404.63
OI000701,O10244,P1052,139,21.28,0.086,2703.54
OI000702,O10244,P1011,153,10.18,0.046,1485.89
OI000703,O10245,P1034,11,107.1,0.0,1178.1
OI000704,O10245,P1008,4,18.57,0.018,72.94
OI000705,O10245,P1025,18,54.94,0.0,988.92
OI000706,O10246,P1055,102,9.97,0.067,948.81
OI000707,O10246,P1020,75,4.79,0.0,359.25
OI000708,O10246,P1027,41,56.63,0.0,2321.83
OI000709,O10246,P1036,29,49.26,0.0,1428.54
OI000710,O10246,P1044,142,6.11,0.084,794.74
OI000711,O10246,P1002,142,3.79,0.076,497.28
OI000712,O10247,P1069,1,8.65,0.0,8.65
OI000713,O10248,P1002,199,3.79,0.006,749.68
OI000714,O10248,P1039,152,45.54,0.059,6513.68
OI000715,O10248,P1034,153,67.45,0.094,9349.78
OI000716,O10248,P1063,96,9.62,0.0,923.52
OI000717,O10248,P1025,91,39.29,0.0,3575.39
OI000718,O10248,P1055,178,9.97,0.048,1689.48
OI000719,O10248,P1069,64,6.14,0.0,392.96
OI000720,O10249,P1025,9,54.94,0.0,494.46
OI000721,O10250,P1066,12,11.24,0.0,134.88
OI000722,O10250,P1074,15,21.0,0.0,315.0
OI000723,O10250,P1034,23,107.1,0.0,2463.3
OI000724,O10251,P1022,21,6.86,0.0,144.06
OI000725,O10251,P1042,10,15.17,0.0,151.7
OI000726,O10252,P1066,21,9.12,0.032,185.39
OI000727,O10252,P1055,91,9.97,0.0,907.27
OI000728,O10252,P1061,113,9.47,0.058,1008.04
OI000729,O10252,P1052,106,21.28,0.091,2050.41
OI000730,O10252,P1000,106,7.4,0.01,776.56
OI000731,O10253,P1072,10,9.65,0.023,94.28
OI000732,O10253,P1032,11,71.48,0.0,786.28
OI000733,O10253,P1046,20,8.64,0.03,167.62
OI000734,O10254,P1055,70,9.97,0.0,697.9
OI000735,O10254,P1032,172,43.73,0.074,6964.96
OI000736,O10254,P1029,188,27.21,0.083,4690.9
OI000737,O10255,P1049,76,12.54,0.0,953.04
OI000738,O10255,P1029,24,27.21,0.023,638.02
OI000739,O10255,P1014,78,5.08,0.0,396.24
OI000740,O10255,P1066,29,9.12,0.0,264.48
OI000741,O10255,P1077,145,17.4,0.065,2359.01
OI000742,O10255,P1046,107,6.1,0.019,640.3
OI000743,O10255,P1020,40,4.79,0.0,191.6
OI000744,O10255,P1018,29,5.96,0.016,170.07
OI000745,O10256,P1018,5,8.68,0.0,43.4
OI000746,O10256,P1022,22,6.86,0.0,150.92
OI000747,O10257,P1057,75,19.51,0.0,1463.25
OI000748,O10257,P1036,53,49.26,0.031,2529.85
OI000749,O10257,P1027,39,56.63,0.0,2208.57
OI000750,O10257,P1011,103,10.18,0.063,982.48
OI000751,O10257,P1059,161,11.79,0.077,1752.03
OI000752,O10257,P1022,190,5.13,0.081,895.75
OI000753,O10258,P1018,9,8.68,0.033,75.54
OI000754,O10258,P1039,10,70.77,0.0,707.7
OI000755,O10258,P1020,13,5.89,0.0,76.57
OI000756,O10259,P1055,14,15.82,0.0,221.48
OI000757,O10260,P1042,3,15.17,0.0,45.51
OI000758,O10261,P1002,6,4.14,0.0,24.84
OI000759,O10261,P1074,10,21.0,0.003,209.37
OI000760,O10261,P1032,4,71.48,0.008,283.63
OI000761,O10262,P1074,62,17.14,0.0,1062.68
OI000762,O10262,P1066,125,9.12,0.048,1085.28
OI000763,O10262,P1025,50,39.29,0.005,1954.68
OI000764,O10263,P1025,91,39.29,0.0,3575.39
OI000765,O10263,P1011,134,10.18,0.073,1264.54
OI000766,O10263,P1059,35,11.79,0.0,412.65
OI000767,O10263,P1042,155,10.33,0.005,1593.14
OI000768,O10264,P1014,179,5.08,0.068,847.49
OI000769,O10264,P1055,124,9.97,0.026,1204.14
OI000770,O10264,P1029,79,27.21,0.0,2149.59
OI000771,O10264,P1018,34,5.96,0.0,202.64
OI000772,O10264,P1042,182,10.33,0.008,1865.02
OI000773,O10265,P1049,17,16.27,0.041,265.25
OI000774,O10265,P1020,17,5.89,0.0,100.13
OI000775,O10266,P1063,135,9.62,0.043,1242.86
OI000776,O10266,P1059,108,11.79,0.043,1218.57
OI000777,O10266,P1025,36,39.29,0.0,1414.44
OI000778,O10266,P1020,120,4.79,0.077,530.54
OI000779,O10267,P1061,128,9.47,0.042,1161.25
OI000780,O10267,P1018,63,5.96,0.0,375.48
OI000781,O10267,P1074,175,17.14,0.092,2723.55
OI000782,O10267,P1000,37,7.4,0.0,273.8
OI000783,O10267,P1016,79,5.44,0.0,429.76
OI000784,O10267,P1029,68,27.21,0.0,1850.28
OI000785,O10267,P1042,92,10.33,0.0,950.36
OI000786,O10268,P1057,21,27.97,0.0,587.37
OI000787,O10268,P1032,12,71.48,0.0,857.76
OI000788,O10268,P1027,2,65.16,0.0,130.32
OI000789,O10269,P1059,109,11.79,0.079,1183.59
OI000790,O10269,P1052,199,21.28,0.055,4001.81
OI000791,O10269,P1072,95,7.61,0.0,722.95
OI000792,O10269,P1061,29,9.47,0.0,274.63
OI000793,O10269,P1077,109,17.4,0.05,1801.77
OI000794,O10269,P1027,79,56.63,0.0,4473.77
OI000795,O10270,P1052,13,29.94,0.0,389.22
OI000796,O10271,P1039,3,70.77,0.0,212.31
OI000797,O10272,P1044,131,6.11,0.082,734.78
OI000798,O10272,P1063,195,9.62,0.018,1842.13
OI000799,O10272,P1025,162,39.29,0.022,6224.95
OI000800,O10272,P1011,86,10.18,0.0,875.48
OI000801,O10272,P1014,32,5.08,0.016,159.96
OI000802,O10272,P1055,38,9.97,0.0,378.86
OI000803,O10272,P1018,105,5.96,0.041,600.14
OI000804,O10272,P1069,56,6.14,0.0,343.84
OI000805,O10273,P1034,18,107.1,0.033,1864.18
OI000806,O10273,P1027,21,65.16,0.0,1368.36
OI000807,O10273,P1032,8,71.48,0.0,571.84
OI000808,O10274,P1011,15,12.76,0.0,191.4
OI000809,O10274,P1032,14,71.48,0.0,1000.72
OI000810,O10274,P1016,22,6.93,0.0,152.46
OI000811,O10275,P1020,4,5.89,0.0,23.56
OI000812,O10275,P1074,23,21.0,0.0,483.0
OI000813,O10275,P1027,7,65.16,0.003,454.75
OI000814,O10276,P1022,6,6.86,0.0,41.16
OI000815,O10276,P1063,18,13.29,0.0,239.22
OI000816,O10276,P1032,6,71.48,0.046,409.15
OI000817,O10277,P1069,15,8.65,0.0,129.75
OI000818,O10278,P1069,2,8.65,0.0,17.3
OI000819,O10278,P1059,16,16.76,0.0,268.16
OI000820,O10279,P1063,110,9.62,0.051,1004.23
OI000821,O10279,P1044,155,6.11,0.044,905.38
OI000822,O10279,P1025,115,39.29,0.043,4324.06
OI000823,O10279,P1034,101,67.45,0.021,6669.39
OI000824,O10279,P1016,95,5.44,0.0,516.8
OI000825,O10279,P1061,197,9.47,0.004,1858.13
OI000826,O10280,P1049,8,16.27,0.0,130.16
OI000827,O10280,P1036,24,67.58,0.0,1621.92
OI000828,O10281,P1020,13,5.89,0.0,76.57
OI000829,O10281,P1074,16,21.0,0.0,336.0
OI000830,O10282,P1008,32,11.94,0.0,382.08
OI000831,O10282,P1055,115,9.97,0.02,1123.62
OI000832,O10282,P1032,119,43.73,0.05,4943.68
OI000833,O10282,P1027,177,56.63,0.045,9572.45
OI000834,O10283,P1069,6,8.65,0.0,51.9
OI000835,O10283,P1039,5,70.77,0.0,353.85
OI000836,O10283,P1005,2,8.96,0.037,17.26
OI000837,O10284,P1061,7,13.3,0.0,93.1
OI000838,O10285,P1018,22,8.68,0.0,190.96
OI000839,O10286,P1020,97,4.79,0.0,464.63
OI000840,O10286,P1046,171,6.1,0.058,982.6
OI000841,O10286,P1044,159,6.11,0.084,889.88
OI000842,O10286,P1052,181,21.28,0.044,3682.21
OI000843,O10286,P1074,193,17.14,0.047,3152.54
OI000844,O10286,P1036,178,49.26,0.025,8549.07
OI000845,O10286,P1005,122,8.17,0.039,957.87
OI000846,O10286,P1000,84,7.4,0.005,618.49
OI000847,O10287,P1029,2,34.62,0.0,69.24
OI000848,O10287,P1022,22,6.86,0.0,150.92
OI000849,O10287,P1025,6,54.94,0.0,329.64
OI000850,O10288,P1039,69,45.54,0.013,3101.41
OI000851,O10288,P1018,134,5.96,0.089,727.56
OI000852,O10288,P1034,49,67.45,0.0,3305.05
OI000853,O10288,P1005,199,8.17,0.058,1531.53
OI000854,O10288,P1002,106,3.79,0.094,363.98
OI000855,O10288,P1000,65,7.4,0.017,472.82
OI000856,O10288,P1025,164,39.29,0.07,5992.51
OI000857,O10288,P1059,98,11.79,0.0,1155.42
OI000858,O10289,P1036,129,49.26,0.02,6227.45
OI000859,O10289,P1020,101,4.79,0.097,436.86
OI000860,O10289,P1000,21,7.4,0.047,148.1
OI000861,O10289,P1011,188,10.18,0.016,1883.22
OI000862,O10289,P1044,42,6.11,0.0,256.62
OI000863,O10290,P1074,20,21.0,0.024,409.92
OI000864,O10290,P1027,10,65.16,0.0,651.6
OI000865,O10291,P1016,16,6.93,0.0,110.88
OI000866,O10291,P1059,4,16.76,0.0,67.04
OI000867,O10291,P1018,16,8.68,0.0,138.88
OI000868,O10292,P1008,152,11.94,0.028,1764.06
OI000869,O10292,P1072,141,7.61,0.057,1011.85
OI000870,O10292,P1036,176,49.26,0.047,8262.28
OI000871,O10292,P1066,91,9.12,0.0,829.92
OI000872,O10292,P1063,76,9.62,0.0,731.12
OI000873,O10292,P1025,132,39.29,0.076,4792.12
OI000874,O10292,P1000,97,7.4,0.0,717.8
OI000875,O10292,P1029,178,27.21,0.095,4383.26
OI000876,O10293,P1005,178,8.17,0.022,1422.27
OI000877,O10293,P1027,193,56.63,0.019,10721.93
OI000878,O10293,P1069,140,6.14,0.034,830.37
OI000879,O10293,P1042,80,10.33,0.0,826.4
OI000880,O10293,P1057,182,19.51,0.021,3476.25
OI000881,O10293,P1016,189,5.44,0.019,1008.62
OI000882,O10293,P1011,66,10.18,0.0,671.88
OI000883,O10294,P1008,59,11.94,0.035,679.8
OI000884,O10294,P1052,32,21.28,0.0,680.96
OI000885,O10294,P1059,197,11.79,0.077,2143.79
OI000886,O10295,P1018,18,8.68,0.0,156.24
OI000887,O10296,P1000,1,10.41,0.0,10.41
OI000888,O10297,P1014,3,6.52,0.0,19.56
OI000889,O10297,P1002,4,4.14,0.0,16.56
OI000890,O10297,P1008,11,18.57,0.0,204.27
OI000891,O10298,P1055,97,9.97,0.0,967.09
OI000892,O10298,P1020,132,4.79,0.068,589.28
OI000893,O10298,P1022,44,5.13,0.0,225.72
OI000894,O10298,P1061,117,9.47,0.076,1023.78
OI000895,O10298,P1008,22,11.94,0.0,262.68
OI000896,O10298,P1042,131,10.33,0.027,1316.69
OI000897,O10298,P1002,165,3.79,0.012,617.85
OI000898,O10299,P1066,5,11.24,0.037,54.12
OI000899,O10299,P1042,14,15.17,0.0,212.38
OI000900,O10300,P1027,180,56.63,0.092,9255.61
OI000901,O10300,P1039,38,45.54,0.0,1730.52
OI000902,O10300,P1014,104,5.08,0.036,509.3
OI000903,O10301,P1036,15,67.58,0.033,980.25
OI000904,O10302,P1036,2,67.58,0.0,135.16
OI000905,O10302,P1016,5,6.93,0.03,33.61
OI000906,O10302,P1074,6,21.0,0.0,126.0
OI000907,O10303,P1016,15,6.93,0.0,103.95
OI000908,O10303,P1046,5,8.64,0.0,43.2
OI000909,O10303,P1018,1,8.68,0.0,8.68
OI000910,O10304,P1063,194,9.62,0.097,1685.25
OI000911,O10304,P1036,109,49.26,0.019,5267.32
OI000912,O10304,P1059,176,11.79,0.058,1954.69
OI000913,O10305,P1061,21,13.3,0.027,271.76
OI000914,O10306,P1074,153,17.14,0.054,2480.81
OI000915,O10306,P1049,188,12.54,0.051,2237.29
OI000916,O10306,P1022,102,5.13,0.006,520.12
OI000917,O10306,P1069,162,6.14,0.014,980.75
OI000918,O10307,P1032,19,71.48,0.0,1358.12
OI000919,O10307,P1036,15,67.58,0.026,987.34
OI000920,O10307,P1027,21,65.16,0.013,1350.57
OI000921,O10308,P1049,19,16.27,0.0,309.13
OI000922,O10308,P1011,23,12.76,0.0,293.48
OI000923,O10309,P1022,8,6.86,0.0,54.88
OI000924,O10309,P1074,7,21.0,0.0,147.0
OI000925,O10309,P1008,15,18.57,0.0,278.55
OI000926,O10310,P1039,198,45.54,0.046,8602.14
OI000927,O10310,P1049,173,12.54,0.05,2060.95
OI000928,O10310,P1032,169,43.73,0.077,6821.31
OI000929,O10310,P1011,31,10.18,0.0,315.58
OI000930,O10310,P1066,180,9.12,0.069,1528.33
OI000931,O10310,P1025,161,39.29,0.019,6205.5
OI000932,O10311,P1042,18,15.17,0.024,266.51
OI000933,O10312,P1011,1,12.76,0.0,12.76
OI000934,O10313,P1029,77,27.21,0.041,2009.27
OI000935,O10313,P1032,196,43.73,0.066,8005.39
OI000936,O10313,P1020,55,4.79,0.0,263.45
OI000937,O10313,P1052,66,21.28,0.0,1404.48
OI000938,O10313,P1039,179,45.54,0.076,7532.13
OI000939,O10313,P1011,143,10.18,0.04,1397.51
OI000940,O10313,P1027,179,56.63,0.087,9254.87
OI000941,O10313,P1072,115,7.61,0.001,874.27
OI000942,O10314,P1002,12,4.14,0.0,49.68
OI000943,O10315,P1052,23,29.94,0.0,688.62
OI000944,O10316,P1027,23,65.16,0.0,1498.68
OI000945,O10317,P1044,130,6.11,0.041,761.73
OI000946,O10317,P1077,118,17.4,0.099,1849.93
OI000947,O10317,P1000,60,7.4,0.042,425.35
OI000948,O10318,P1057,18,27.97,0.0,503.46
OI000949,O10318,P1029,11,34.62,0.0,380.82
OI000950,O10319,P1008,161,11.94,0.047,1831.99
OI000951,O10319,P1061,153,9.47,0.034,1399.65
OI000952,O10319,P1044,120,6.11,0.068,683.34
OI000953,O10319,P1066,89,9.12,0.028,788.95
OI000954,O10319,P1018,20,5.96,0.0,119.2
OI000955,O10319,P1022,28,5.13,0.0,143.64
OI000956,O10319,P1027,29,56.63,0.0,1642.27
OI000957,O10319,P1014,63,5.08,0.0,320.04
OI000958,O10320,P1066,33,9.12,0.03,291.93
OI000959,O10320,P1039,133,45.54,0.085,5541.99
OI000960,O10320,P1072,158,7.61,0.099,1083.34
OI000961,O10320,P1049,138,12.54,0.056,1633.61
OI000962,O10321,P1049,13,16.27,0.0,211.51
OI000963,O10321,P1063,2,13.29,0.0,26.58
OI000964,O10321,P1077,9,24.27,0.0,218.43
OI000965,O10322,P1034,62,67.45,0.0,4181.9
OI000966,O10322,P1005,34,8.17,0.0,277.78
OI000967,O10322,P1046,156,6.1,0.079,876.42
OI000968,O10322,P1000,63,7.4,0.0,466.2
OI000969,O10322,P1057,138,19.51,0.014,2654.69
OI000970,O10322,P1008,131,11.94,0.015,1540.68
OI000971,O10322,P1072,99,7.61,0.0,753.39
OI000972,O10322,P1061,102,9.47,0.039,928.27
OI000973,O10323,P1052,130,21.28,0.062,2594.88
OI000974,O10323,P1029,97,27.21,0.019,2589.22
OI000975,O10323,P1011,69,10.18,0.0,702.42
OI000976,O10323,P1020,91,4.79,0.0,435.89
OI000977,O10323,P1069,93,6.14,0.0,571.02
OI000978,O10323,P1042,92,10.33,0.0,950.36
OI000979,O10323,P1005,88,8.17,0.0,718.96
OI000980,O10324,P1027,21,65.16,0.034,1321.84
OI000981,O10324,P1055,7,15.82,0.0,110.74
OI000982,O10324,P1034,5,107.1,0.044,511.94
OI000983,O10325,P1005,199,8.17,0.04,1560.8
OI000984,O10325,P1042,102,10.33,0.035,1016.78
OI000985,O10325,P1032,160,43.73,0.055,6611.98
OI000986,O10326,P1055,20,15.82,0.0,316.4
OI000987,O10327,P1020,68,4.79,0.0,325.72
OI000988,O10327,P1061,103,9.47,0.048,928.59
OI000989,O10327,P1069,139,6.14,0.069,794.57
OI000990,O10328,P1022,22,6.86,0.0,150.92
OI000991,O10328,P1032,5,71.48,0.0,357.4
OI000992,O10329,P1014,90,5.08,0.047,435.71
OI000993,O10329,P1046,146,6.1,0.028,865.66
OI000994,O10329,P1049,97,12.54,0.0,1216.38
OI000995,O10329,P1074,143,17.14,0.048,2333.37
OI000996,O10329,P1002,115,3.79,0.008,432.36
OI000997,O10329,P1029,163,27.21,0.033,4288.87
OI000998,O10329,P1034,37,67.45,0.0,2495.65
OI000999,O10329,P1008,43,11.94,0.0,513.42
OI001000,O10330,P1005,10,8.96,0.0,89.6
OI001001,O10330,P1059,16,16.76,0.0,268.16
OI001002,O10330,P1061,14,13.3,0.0,186.2
OI001003,O10331,P1020,23,5.89,0.0,135.47
OI001004,O10331,P1025,1,54.94,0.0,54.94
OI001005,O10331,P1069,21,8.65,0.0,181.65
OI001006,O10332,P1032,2,71.48,0.0,142.96
OI001007,O10332,P1039,22,70.77,0.0,1556.94
OI001008,O10333,P1005,88,8.17,0.0,718.96
OI001009,O10333,P1055,158,9.97,0.004,1568.96
OI001010,O10333,P1016,93,5.44,0.0,505.92
OI001011,O10333,P1074,142,17.14,0.023,2377.9
OI001012,O10333,P1036,196,49.26,0.047,9201.18
OI001013,O10333,P1027,180,56.63,0.088,9296.38
OI001014,O10333,P1052,38,21.28,0.0,808.64
OI001015,O10333,P1057,158,19.51,0.069,2869.88
OI001016,O10334,P1046,13,8.64,0.0,112.32
OI001017,O10335,P1039,24,70.77,0.0,1698.48
OI001018,O10335,P1022,12,6.86,0.0,82.32
OI001019,O10335,P1000,7,10.41,0.023,71.19
OI001020,O10336,P1066,179,9.12,0.027,1588.4
OI001021,O10336,P1034,155,67.45,0.09,9513.82
